Frequency(Hz),REC0.wav,REC1.wav,REC2.wav,REC3.wav,REC4.wav,REC5.wav,REC6.wav,REC7.wav,REC8.wav,REC9.wav,REC10.wav,REC11.wav,REC12.wav,REC13.wav,REC14.wav,REC15.wav,REC16.wav,REC17.wav,REC18.wav,REC19.wav,REC20.wav
6156.25,18.9429,19.0929,15.5236,19.2872,31.1006,13.0787,18.0676,37.6298,16.5988,18.4326,36.2338,14.6033,37.2731,19.0805,23.0252,32.0812,34.2855,13.3374,14.3827,17.1496,19.1417
6171.875,18.0286,21.7403,20.6314,18.6613,41.6526,20.1602,14.8596,34.6458,20.1331,17.9195,35.2191,20.8888,36.2357,19.4726,17.1611,44.1701,36.0465,25.0662,17.3656,20.9077,21.2681
6187.5,20.8481,22.7993,16.7237,18.015,38.6742,17.6867,18.4664,43.5392,10.773,18.7912,42.154,18.3978,41.1342,18.0203,18.7422,33.931,43.6855,17.2259,13.077,16.4067,14.3615
6203.125,17.7604,16.9532,20.0168,20.6984,43.1841,23.867,15.3979,35.5931,17.5963,21.635,39.2574,20.4546,38.4169,18.4619,16.5453,40.8189,35.4583,18.8675,22.0018,20.8235,21.7194
6218.75,20.8662,23.5272,18.2011,22.4412,39.0838,13.6045,17.9203,44.0161,21.0312,14.7337,37.5147,17.8347,41.2791,17.8017,24.4262,40.9739,39.6442,18.3401,11.5581,20.015,16.0177
6234.375,19.9444,22.4662,23.9059,14.7425,39.961,18.576,17.5733,41.7759,16.6078,21.9105,47.3633,20.06,37.594,22.6054,20.7494,43.0669,38.7565,19.8988,20.3485,18.1892,21.3041
6250,20.2985,19.5281,17.9261,22.9414,36.4128,22.1428,17.0662,36.8227,15.8108,22.0791,36.9759,17.7703,39.4274,14.9645,15.4045,36.8534,44.112,23.9389,15.8562,16.7323,20.4732
6265.625,16.6341,14.1937,18.7742,21.8715,45.3294,15.1252,14.6252,45.7327,16.7,12.4259,38.8109,18.9263,38.7677,14.7845,24.3466,39.0245,36.3228,15.411,16.536,25.1032,15.1518
6281.25,18.9229,21.5118,20.2163,15.3836,34.1112,21.2821,15.991,34.7435,15.9481,22.6443,37.4998,19.2923,37.3641,22.4043,14.4853,38.8438,40.8565,19.3739,12.8314,14.6382,19.0832
6296.875,18.2322,20.1232,14.6756,19.677,36.8351,14.2362,19.3984,37.2676,15.3525,17.7711,34.5807,18.5977,39.7791,14.9947,21.9967,38.7445,33.8222,16.2332,15.614,20.6976,14.8466
6312.5,18.3293,17.5263,21.5258,13.4115,33.8093,14.384,8.1606,37.7255,14.975,17.2689,39.1925,15.2356,32.5802,15.0346,13.2814,32.8822,32.7208,19.7784,13.6334,13.4297,21.6015
6328.125,17.5411,14.1866,15.2714,21.0362,34.8591,21.7167,20.4422,29.6506,13.0005,14.5977,30.3275,14.955,30.6253,18.5585,18.9813,32.336,31.3976,15.6529,14.1997,15.8186,14.9804
6343.75,11.5122,17.5364,14.6944,13.7642,27.3276,9.8291,12.4098,31.0915,15.0927,16.077,29.0834,16.8931,34.1122,11.027,15.9047,29.0078,28.9771,16.9038,18.7804,16.4143,11.2536
6359.375,18.3623,12.846,19.2519,16.6845,29.2321,19.3991,13.1254,29.543,15.1548,11.0036,33.3689,15.9926,21.2727,13.4222,14.8137,30.4317,29.2849,15.8813,11.3301,15.3706,16.2145
6375,12.8356,14.7828,12.764,13.6447,23.0775,11.179,16.2237,24.3973,11.4589,19.1435,16.239,12.5805,26.9457,15.1563,12.0751,21.5369,25.5592,13.7063,12.7505,14.8185,13.8218
6390.625,15.2176,13.0353,13.2789,13.5336,25.6527,14.3823,13.1492,19.9809,16.6365,12.2361,25.3845,16.9244,25.0998,13.263,18.4679,26.4343,17.8288,14.7156,11.4401,11.8572,16.1732
6406.25,14.6655,14.8945,12.9045,16.9165,18.6907,14.4002,11.6519,24.5526,11.0207,9.7757,20.3541,13.7354,17.4794,16.2991,8.3875,19.3279,21.0502,15.4655,14.8199,16.5868,14.539
6421.875,12.7686,15.1119,15.9626,12.5098,19.3124,14.1095,18.8442,12.8906,16.6565,25.2202,13.4247,13.6944,19.0868,12.8748,19.0586,16.8764,16.9662,14.7415,13.3906,13.9826,7.0547
6437.5,17.5515,14.5023,16.7288,17.2716,14.5524,17.8111,11.5736,23.0734,12.5263,10.4273,26.6554,12.0688,18.281,15.4404,10.6105,18.6756,18.1561,14.9364,16.73,15.7038,21.2059
6453.125,13.5579,17.9967,17.4885,15.0916,21.4303,11.8163,17.2354,12.2828,17.6125,16.8123,10.7101,22.9941,16.2243,19.6474,21.042,15.2467,17.4971,14.8307,17.7459,12.4594,14.9175
6468.75,21.6061,19.3055,17.4187,20.8095,19.3925,23.8892,14.3145,24.7399,17.4641,17.4173,20.2063,11.7998,20.0035,13.2902,15.8984,22.1072,19.7459,18.5439,14.8856,19.5481,13.2765
6484.375,17.6223,16.5192,15.9001,16.847,19.4088,16.6428,22.4704,23.1367,17.8066,18.0033,25.1181,21.7628,17.1984,17.686,13.7886,22.2739,15.1761,17.7423,17.2303,20.4077,23.6803
6500,15.7076,19.2878,17.8428,16.5097,21.2884,18.5546,20.8911,20.0561,14.1649,22.4733,15.3152,16.7664,27.8172,18.7403,24.9502,21.8739,28.6354,21.5783,24.6058,18.4326,20.0545
6515.625,22.8053,21.7475,23.5789,22.9966,22.9853,20.5734,20.525,20.2384,27.681,15.147,30.0771,21.0863,17.1941,22.4266,21.5694,24.5505,19.6489,19.4137,12.7833,19.5628,17.0421
6531.25,20.8532,21.4264,22.6896,23.0338,31.8921,25.3715,18.1228,30.4559,18.8299,25.6229,26.029,18.834,33.9535,22.5637,19.0612,28.7525,30.1475,22.3635,23.9961,22.3996,22.6082
6546.875,22.9604,29.0352,23.8214,24.9472,27.804,18.9127,25.3746,29.5191,16.1927,22.9847,27.1711,28.3793,28.6835,24.0298,27.0688,35.6919,26.448,23.6347,22.1447,24.6005,22.7466
6562.5,24.558,17.8851,22.3721,19.3471,33.7831,23.4728,22.011,37.8315,28.8556,24.6108,38.6341,18.7896,31.6499,24.8992,21.8151,27.7401,35.9161,28.2828,23.5017,20.733,23.9211
6578.125,25.3899,33.9363,24.5765,33.2831,37.5456,22.0815,24.1723,35.8226,22.4392,28.2688,32.4888,30.7182,35.4615,22.4985,29.1355,37.3587,34.1108,16.4386,20.9957,31.7537,24.0802
6593.75,27.7337,24.3425,29.65,23.7102,35.244,28.5743,25.719,41.5863,25.3233,21.2864,35.7287,23.9384,36.5798,28.5767,27.9543,35.2597,38.5991,34.0094,26.1026,24.4758,28.5675
6609.375,20.5135,25.8088,29.4077,28.192,40.178,25.299,21.675,35.0996,29.3275,32.2976,45.6904,27.628,39.1593,24.3224,20.8935,41.7202,37.0086,26.204,27.4075,26.809,23.3238
6625,31.6059,30.0853,27.9536,28.8335,35.8992,26.6984,27.6286,45.2021,18.6069,26.8563,30.7304,31.7366,38.5022,25.2188,31.5315,39.2179,39.5724,27.4011,18.9705,29.2688,27.9617
6640.625,29.0999,33.0064,27.0514,24.3916,45.1067,23.8763,25.6132,37.3876,31.6766,23.8833,47.4774,24.2064,41.5392,27.1762,25.7048,36.8642,41.3585,29.5479,28.2486,26.422,28.2546
6656.25,25.0355,25.3143,27.9152,31.6558,40.0796,26.5283,25.6595,45.2999,19.2027,29.2217,40.7305,31.2039,43.9108,27.0818,25.3054,46.6242,41.2861,26.222,23.9177,27.6637,28.5151
6671.875,28.5958,26.2627,26.8586,27.3787,46.1191,28.1706,27.134,40.4647,33.4424,25.1362,42.3845,24.9806,41.9197,27.4596,29.2406,39.7936,37.2796,25.2767,28.0683,27.0165,23.5413
6687.5,26.3373,28.3041,28.6862,26.4589,39.0328,29.7664,26.7095,43.5262,20.4381,26.1097,36.1091,29.9972,39.1385,26.5831,32.0729,43.3414,46.5401,29.5469,19.8943,30.2575,30.8217
6703.125,31.3668,28.2188,27.7922,23.4285,42.2168,27.5073,25.9159,36.6619,28.7365,29.7665,45.3731,26.4937,41.9213,31.2538,21.4857,36.4683,37.8138,24.5643,29.9993,25.51,24.2851
6718.75,30.7319,26.137,25.8489,28.8455,40.3578,29.984,24.8789,53.527,22.0901,24.3799,40.1782,27.454,42.6863,13.7913,23.126,42.6141,41.0136,26.5111,19.8576,24.763,25.1564
6734.375,22.2182,27.3781,28.1219,30.6555,40.6922,20.7,18.9739,26.7022,22.1909,24.4751,35.0967,23.1038,31.5179,32.4841,33.865,37.9168,35.3258,22.1783,22.9555,28.0787,24.2151
6750,22.944,28.3498,21.2072,23.2045,31.6326,15.9928,24.9306,43.7069,22.2223,27.5156,39.4665,26.9115,39.7894,24.6599,20.0407,34.9777,39.2809,23.6497,20.864,23.2757,23.9106
6765.625,29.4443,27.7115,27.0457,23.588,34.9178,31.6628,25.9615,33.0955,19.5813,22.0203,31.8266,17.1595,31.8133,23.2005,25.7205,34.0815,31.032,24.1371,20.8909,22.5541,22.0364
6781.25,18.0614,19.4187,18.9899,20.1388,34.4925,20.7831,17.7409,28.2049,28.4638,25.1545,31.9701,27.4769,37.7411,24.5361,23.8468,37.8044,34.4415,32.6768,25.0595,18.339,30.0752
6796.875,19.7947,28.1755,26.0662,22.5695,27.7187,16.547,21.248,35.4192,15.205,16.1303,33.1657,19.8529,21.3941,15.8697,21.9021,27.5296,25.4601,7.4989,16.1379,20.4443,9.5238
6812.5,19.6437,18.3392,18.5286,20.5327,28.6215,17.1075,21.8785,25.4636,18.5068,20.0468,18.9235,13.1696,31.4026,18.2738,20.1829,29.2157,31.2866,28.3231,18.2384,19.1433,24.3046
6828.125,22.6752,16.9816,19.9681,23.4167,21.3425,16.7924,8.056,25.3841,21.7222,17.2541,34.9021,23.8582,23.4976,20.6586,19.2117,23.1569,23.9133,11.4376,21.7451,24.6854,20.5736
6843.75,14.9549,12.9221,11.2719,15.2141,19.4302,18.1122,21.6596,17.4903,12.3533,16.1832,16.3998,18.4546,19.1171,21.1094,16.3253,18.0289,16.1563,24.4433,13.9041,8.9788,16.4914
6859.375,14.0654,17.5765,19.0443,17.5802,17.3197,8.6875,17.2287,18.9795,14.3996,16.0739,10.518,10.7269,14.2639,12.2194,18.9406,18.1098,18.9061,9.56,12.1493,21.907,13.9632
6875,14.6483,9.9275,9.6548,3.9165,17.7798,27.6821,11.6712,6.7125,15.4022,12.3267,19.452,16.1347,19.2104,16.609,15.0067,15.0265,11.1966,11.8873,16.9553,6.469,16.1476
6890.625,17.5987,20.1074,14.9657,19.335,6.1522,5.5,8.8154,23.271,8.694,12.2063,8.2527,13.7779,8.2946,16.9578,11.8205,6.5551,15.7427,16.2453,11.5512,20.6212,11.1627
6906.25,7.3871,6.9453,10.6241,19.0195,10.142,6.6423,15.6347,3.7385,15.5757,10.7892,7.0753,6.9574,7.0431,8.3006,12.9026,12.6956,2.425,8.4757,9.7518,9.3884,12.5267
6921.875,7.1598,10.3109,6.5248,4.3898,3.6809,15.5625,7.6097,10.3958,1.3931,10.861,8.174,8.4832,13.3096,8.7952,8.2874,2.977,8.8562,12.5444,14.2666,8.4551,11.1549
6937.5,8.8568,7.8687,15.1371,3.6017,7.7877,12.0297,9.4065,5.6659,16.6881,7.0774,12.818,8.9478,5.3065,9.3052,12.3922,14.0363,4.0108,11.1658,5.9405,11.2841,7.0462
6953.125,5.4648,9.5485,4.7716,11.7903,11.45,7.1069,0.6653,14.3351,7.0657,3.3177,3.7324,5.8106,9.1804,4.8359,6.5574,2.9108,7.8895,4.2857,10.1823,0.4591,9.6424
6968.75,3.5174,1.0443,5.6621,2.3066,10.2488,11.4312,11.4227,11.3008,6.3049,8.6146,16.0219,7.1742,12.2104,7.9901,6.9808,7.7439,14.8228,6.0555,9.9946,7.4888,6.1979
6984.375,8.6451,1.3874,2.4939,1.6237,14.5973,3.9248,6.6301,15.4108,5.0253,6.3505,7.4348,6.0599,9.5652,8.1134,5.9015,19.3316,11.4043,8.5589,6.0069,5.3956,4.7077
7000,3.9768,13.8512,7.506,7.3342,16.1562,5.284,0.8652,13.5564,8.2051,5.5663,16.1217,10.6642,20.298,2.9529,4.0935,12.4351,12.5866,5.4401,9.5831,2.8814,7.4612
7015.625,8.018,8.3305,1.188,2.0704,19.1835,8.9483,9.1618,13.4291,0.096,5.1955,18.8475,5.904,11.3526,6.3522,2.9224,19.8529,18.8977,3.81,8.7358,3.566,2.3922
7031.25,2.6178,3.1273,4.4218,6.3643,19.8348,4.2591,3.9701,30.3944,12.4988,6.9497,22.6066,6.5169,27.9223,0.3706,9.7814,21.481,19.8283,2.5741,4.2158,7.3153,2.7008
7046.875,2.9172,6.6352,2.003,3.4123,19.7474,6.8776,0.7784,14.644,6.9119,6.3398,19.2717,0.9443,19.0464,7.8517,5.3731,19.1036,24.1022,4.354,6.6717,2.1053,3.5435
7062.5,3.4369,6.4322,8.5243,4.8552,25.056,2.0208,6.6355,27.8924,4.7365,4.9399,24.054,4.0987,22.8923,3.6064,6.363,20.5161,21.3431,3.9358,3.693,6.4302,2.5784
7078.125,12.4483,6.4177,3.4535,3.0962,22.1418,2.475,4.6257,19.7469,1.5004,2.5451,24.2935,1.9122,25.2109,5.0792,4.648,31.2515,22.2439,5.8932,12.2525,3.8838,3.4103
7093.75,3.7188,10.9997,8.6187,10.5264,29.1877,8.3432,2.5756,34.4545,13.628,4.6093,23.7657,5.1275,24.573,2.5512,6.1223,17.46,23.1257,5.4279,6.6657,2.0045,8.5267
7109.375,4.3369,16.2422,4.669,1.1428,25.0902,6.5145,6.9205,19.3308,5.8302,4.8245,28.1208,6.7631,24.4999,4.7312,8.1695,32.5066,29.256,6.1137,2.8487,8.8187,8.8674
7125,4.9021,4.2979,10.1405,6.8458,19.534,9.1023,5.6444,35.2719,3.3318,2.0938,29.7817,3.796,26.5811,2.5024,3.4434,24.9701,22.3503,0.9403,7.9906,1.3872,4.3105
7140.625,5.9892,3.7453,2.9758,5.0114,33.1566,4.0429,3.9606,29.5009,9.0869,10.2006,26.5589,5.0683,33.4283,8.589,2.9693,24.7936,26.4328,2.674,6.7713,8.2257,3.672
7156.25,5.6889,7.5775,10.5975,7.3232,21.8681,3.5548,8.734,31.4471,8.9807,2.0938,24.6692,3.5932,19.4264,2.9037,15.2688,26.1631,24.485,12.2896,2.0194,2.9843,0.6492
7171.875,1.2024,7.8218,2.8157,10.2836,27.7088,12.6247,5.1781,26.6034,6.0306,5.5234,16.8212,5.3991,15.8614,8.8443,3.2426,25.874,23.1092,7.233,4.4612,2.6738,6.8253
7187.5,11.1751,6.3287,9.4634,12.3112,23.82,7.5066,11.1476,22.1711,8.1251,7.7135,25.711,14.2516,24.5588,8.5876,6.9518,22.8794,28.1818,10.9684,6.97,10.6586,13.0482
7203.125,1.5734,5.1079,4.7135,4.8532,20.2187,12.0978,4.4129,24.1547,6.747,3.0045,25.864,9.2313,19.016,4.7014,5.9615,19.8284,12.7188,9.7883,9.7415,9.846,3.7033
7218.75,13.9985,15.9929,10.5627,10.3697,22.8576,3.4845,7.6566,17.8327,6.3409,14.7053,16.0575,0.323,24.0905,8.2837,7.0637,20.5109,23.8466,8.5367,7.2984,6.1618,8.3056
7234.375,2.5104,5.1093,6.8624,8.3673,13.1418,10.9026,6.465,23.4278,8.1137,7.4595,25.7513,12.515,20.3617,8.0415,11.6401,23.9152,21.7361,8.9862,4.8783,8.9803,12.3855
7250,6.3856,9.5102,6.9392,9.9469,23.7407,10.3492,9.9217,14.2883,16.8557,4.1942,13.7987,8.6641,17.7856,10.5086,7.7626,12.3505,12.208,11.0121,17.4997,4.3825,6.8328
7265.625,16.8357,4.7794,15.8971,7.0767,11.3389,5.5189,10.4276,18.1419,6.4289,12.6242,16.3242,11.8579,10.2911,8.9106,11.0984,20.0491,23.9522,6.6454,7.0518,15.2367,10.1622
7281.25,9.0884,15.5449,6.8424,9.6775,17.3915,9.4199,13.9178,12.5355,15.3741,10.6623,17.8766,11.8702,20.4495,12.2704,4.0839,14.6556,9.825,11.9067,14.4688,9.3106,12.5593
7296.875,10.1179,12.7126,10.7004,14.2154,16.9314,11.858,7.285,16.4421,11.3317,10.9886,11.214,9.9643,21.5241,7.8366,15.6372,11.3953,20.0186,7.3793,8.2845,13.5361,12.2507
7312.5,10.5888,9.3128,9.4622,8.2928,8.7329,9.3348,10.3649,10.1256,11.5721,9.1125,14.7752,10.1479,7.6957,9.6378,10.1596,20.889,7.4151,13.5587,10.8403,11.3649,6.6802
7328.125,16.4992,13.197,16.6096,17.0228,16.2826,11.5325,10.6653,15.6,11.3169,12.8589,8.4365,13.4137,12.3905,9.7718,12.2465,9.5509,15.3066,8.308,11.2761,5.4929,12.9527
7343.75,12.158,10.469,11.4163,3.2484,15.7499,10.6826,11.7279,12.3723,11.4658,7.2366,18.2455,11.7849,20.1414,14.0358,13.2697,17.5267,12.3697,14.7011,10.4091,17.1322,10.3853
7359.375,9.0389,15.071,11.7196,16.8515,11.139,13.5325,12.4544,16.6652,8.3556,15.6888,13.5372,9.8568,9.4308,13.4947,10.6117,12.5759,15.6221,7.3725,13.6954,12.8515,18.4113
7375,18.1508,12.92,15.8457,14.1397,18.8718,13.154,12.0294,25.5502,15.8647,10.5856,19.5934,16.5784,17.9228,9.5539,15.61,18.3977,17.6253,13.9283,13.5634,10.4113,8.6901
7390.625,9.1064,9.1104,13.6063,11.9122,14.6899,12.4148,14.3851,12.9434,11.1562,12.3068,13.2381,8.3585,19.1059,12.04,9.8932,20.185,18.1497,15.5507,9.8926,13.6605,17.0985
7406.25,16.1563,18.3357,13.604,14.8011,23.2872,12.9161,11.0809,19.1107,11.6469,13.5314,20.4071,14.8501,17.7706,16.1559,11.9058,19.7541,21.9028,13.2519,15.8098,15.9548,9.0205
7421.875,13.0077,12.2547,13.144,12.6595,21.7007,12.7678,12.7313,22.9855,10.9032,13.2501,22.4697,14.6849,24.0786,11.338,16.2023,19.992,19.1592,10.1639,8.0891,12.5892,18.5718
7437.5,14.4204,15.0496,13.2811,21.3079,19.8168,12.3081,11.69,23.5533,13.98,15.345,24.321,11.5101,22.9751,14.2395,12.3514,26.7797,24.1993,16.1285,16.5129,13.1668,10.1939
7453.125,11.9769,16.3526,13.9692,9.135,32.3258,14.7193,11.3657,28.0797,13.9292,11.0622,25.6725,14.0207,28.569,13.0494,17.8899,23.6439,25.7721,11.1868,9.9568,13.3359,14.6475
7468.75,18.0097,10.4217,17.5718,13.388,27.2288,11.8597,15.3716,27.1149,8.0823,14.0448,28.6024,14.6446,25.1367,12.175,10.211,31.9334,30.3483,15.4111,14.0489,14.8175,12.3367
7484.375,11.3368,19.7567,8.5951,16.7062,30.8924,16.2277,10.9899,32.636,18.0104,14.7412,27.0016,14.8794,33.4181,12.7816,18.2551,23.9072,25.9871,15.716,11.5341,15.6175,17.4023
7500,14.4763,12.3205,18.4208,16.5967,30.5684,10.9861,15.0097,35.4473,9.0518,13.8605,36.8191,8.936,25.8265,14.1817,10.2575,31.8108,33.8699,17.6242,13.9344,12.6813,11.7068
7515.625,13.0022,14.9833,12.2162,16.4275,29.9946,14.6957,9.9304,30.0591,12.9343,14.7554,29.2355,18.945,34.0556,10.7314,13.3669,34.5089,29.6239,9.2629,7.7847,14.2265,13.5492
7531.25,17.1123,15.5706,15.9691,13.5573,35.7994,13.6651,15.3622,29.8956,9.5538,12.0467,32.5048,12.5286,33.9594,13.0296,17.7486,31.3733,35.5898,17.5712,11.316,13.6397,12.4267
7546.875,14.1,16.1365,13.0956,13.5849,33.5096,10.1872,14.4917,40.9044,15.604,16.6277,32.6693,15.3435,34.0287,16.6741,13.1635,32.05,30.0441,14.8218,12.247,17.9743,14.6781
7562.5,15.5453,12.4773,13.4021,16.4989,35.8631,16.4295,7.5362,25.6076,9.5702,9.4741,37.7964,13.0247,34.4078,14.3106,16.8277,36.3016,34.367,13.3193,16.9244,12.3823,16.7505
7578.125,14.1223,19.5762,16.7656,16.9251,33.65,12.1031,17.8467,42.7149,14.98,18.6616,31.8147,16.7052,34.0241,9.4881,12.6325,34.9246,34.6445,14.8019,8.9603,14.3272,12.6806
7593.75,15.465,13.6721,15.6754,13.2348,38.2706,15.6955,11.1567,41.3607,8.3907,9.7102,37.6976,11.5211,33.5522,20.5076,16.8211,38.8222,34.7036,10.1895,12.5582,14.7514,12.519
7609.375,11.7344,18.1627,13.039,19.3341,35.2629,16.2236,12.0991,25.5398,17.0157,19.5988,34.8928,19.512,38.8066,11.952,18.6134,31.8056,34.2385,23.6109,12.5948,18.1621,17.0528
7625,20.8068,17.4621,20.2652,16.8291,35.4277,11.581,13.6976,42.4382,15.1569,18.6116,32.6634,14.7256,33.1736,15.1086,10.2957,39.3441,33.6506,16.9907,14.754,15.2262,16.5467
7640.625,17.5309,15.849,14.7127,13.3012,34.0573,20.8161,16.1393,39.1771,10.7504,13.318,37.3714,14.2578,33.1814,19.0629,18.199,28.3512,37.1248,12.1078,12.1929,16.0589,16.3975
7656.25,14.0946,19.8143,20.3521,17.9828,34.9334,13.635,16.5788,33.9765,16.2633,19.8031,30.1699,21.2764,35.7708,15.1286,16.291,40.0087,34.437,19.9781,16.9421,19.5318,15.7521
7671.875,19.4433,18.3614,18.0615,19.38,30.9893,18.1715,16.1232,30.2928,18.4127,14.9822,39.2976,14.7625,30.0493,15.134,20.0984,31.2907,32.6592,16.2361,12.3281,20.5679,18.6975
7687.5,18.824,19.917,17.5621,20.949,32.7754,16.0379,14.3488,39.0585,14.8174,19.4908,28.4027,20.0285,32.062,19.3443,18.8084,29.9431,28.3912,19.3468,17.8928,12.3727,16.6375
7703.125,20.3801,19.9267,19.3699,17.0948,30.1721,19.6323,20.2758,27.3016,20.2588,19.153,28.9666,17.8382,28.9487,17.9723,20.5127,30.6822,30.9676,17.0124,17.0653,22.8436,22.227
7718.75,19.1331,20.0589,23.1246,21.4798,29.8214,20.6261,19.9062,32.0991,16.5071,20.6327,30.6946,22.8719,32.8274,21.6736,17.8431,31.5795,30.254,21.218,19.5237,21.5626,20.3574
7734.375,23.7734,23.1537,20.6186,19.7306,29.1723,23.4867,18.9933,27.0633,23.114,20.3608,27.9107,20.2338,26.3373,21.0003,23.4497,26.6219,28.2281,19.5686,21.2154,19.6697,20.5069
7750,19.77,20.9257,23.1241,24.9631,24.303,18.9297,23.7632,24.708,21.8537,23.4805,24.2748,20.4856,26.2055,20.6574,19.1298,26.3106,28.689,27.8493,21.9238,22.7476,21.6553
7765.625,23.4463,22.0698,20.8635,22.1743,26.6698,26.5725,21.7679,27.4495,20.5215,23.3254,28.5577,24.516,24.7858,23.8202,25.6768,21.7437,24.0976,18.2713,21.4855,22.4769,23.4171
7781.25,22.8909,27.309,24.9301,23.3879,23.0859,21.3364,23.7092,24.1037,26.1392,22.4612,21.9588,23.1061,24.6595,21.7386,22.4691,27.5595,21.4152,26.0451,23.9969,24.1814,21.8047
7796.875,26.0122,21.3542,24.8637,23.9701,22.0971,24.8503,25.5789,21.5199,23.7045,25.348,22.8922,25.7725,21.0966,25.5999,25.307,22.0761,23.4736,23.6866,25.056,25.2306,26.3774
7812.5,25.6761,24.8318,24.7973,25.3761,21.9406,24.9733,24.5183,23.3947,24.5532,25.6486,21.4921,25.0595,19.8257,24.9768,25.5124,17.9264,19.7768,24.458,26.2855,23.2585,25.0623
7828.125,23.5384,28.5807,24.0106,27.3592,15.7796,25.481,27.0037,13.7704,28.8923,24.824,16.5383,24.5896,18.2175,25.4206,26.3127,19.4945,17.8947,27.1041,26.3355,26.495,24.9883
7843.75,27.9459,23.8098,27.6624,24.8672,19.6936,29.2279,27.701,18.9725,25.673,27.629,18.0668,27.6237,19.0747,29.1629,24.7615,16.9091,19.3024,24.4732,28.6647,28.059,28.9682
7859.375,27.2517,26.3505,28.152,27.3543,13.9589,25.3627,28.5853,14.6226,29.1846,25.935,15.2272,26.3879,14.829,27.3397,26.1293,17.1828,15.5899,28.5418,29.0216,26.0954,27.3127
7875,27.2577,28.6936,25.9022,26.5666,13.6765,29.0683,28.5858,14.0417,29.9588,28.7192,12.8251,27.2028,14.2981,27.3331,30.2169,13.3892,13.3539,28.8019,29.9359,27.4221,27.2682
7890.625,27.4101,25.9301,26.9331,28.3008,14.5199,29.4425,29.5211,13.5678,27.7477,28.4053,15.4839,29.5114,13.2033,30.285,27.7957,11.6682,13.8052,25.6661,29.0773,28.7582,29.6232
7906.25,27.9656,29.7875,28.7171,29.0993,9.2512,28.0266,30.113,8.9273,32.9649,26.2526,10.9069,27.8177,11.1563,26.9595,27.5175,13.4433,10.0979,30.5484,30.5347,26.5341,27.2976
7921.875,30.0252,25.8299,28.8012,27.9055,13.4974,30.0997,29.9858,13.0318,29.7693,30.7027,9.3104,30.9122,10.8589,30.9781,30.204,11.773,14.0696,28.9705,33.8791,29.1641,28.8656
7937.5,28.221,28.8834,28.7668,26.9833,7.2426,30.2047,33.2634,7.7338,30.8922,30.3513,11.9486,28.0365,9.8869,29.096,27.4921,6.9949,9.3665,29.081,29.5968,30.5595,32.2967
7953.125,28.1905,30.2897,28.0144,29.6628,9.6474,30.0722,29.9238,8.7151,32.772,29.3219,6.828,29.8576,9.5096,30.4417,30.5258,10.3379,6.8493,30.7728,33.4715,28.5126,26.7366
7968.75,30.0736,26.4384,28.9513,29.4343,8.9511,31.6095,31.6462,6.5198,32.2513,29.0901,8.1526,29.7537,7.1738,30.7953,28.2044,5.5475,11.3338,28.2837,33.0224,29.0765,31.0663
7984.375,28.7147,27.7388,31.1153,30.89,5.8243,27.7084,32.7105,5.413,30.9239,29.3357,8.4949,29.9077,8.6914,31.4553,26.6567,10.6055,6.6646,31.3796,32.4579,29.7319,31.1802
