Frequency(Hz),REC0.wav,REC1.wav,REC2.wav,REC3.wav,REC4.wav,REC5.wav,REC6.wav,REC7.wav,REC8.wav,REC9.wav,REC10.wav,REC11.wav,REC12.wav,REC13.wav,REC14.wav,REC15.wav,REC16.wav,REC17.wav,REC18.wav,REC19.wav,REC20.wav
3921.875,67.1458,54.8687,67.2874,74.8961,62.1229,60.7688,65.0426,72.5162,77.1819,75.6678,73.8397,68.0871,71.3973,59.8513,46.6357,66.7058,57.5456,50.6044,54.254,50.7061,52.9773
3937.5,74.8184,61.9485,77.0093,67.5074,51.9878,56.8359,72.6381,67.5912,75.3697,64.1366,65.9502,69.5321,72.7406,55.7514,50.7586,72.2519,60.789,58.6034,61.0026,51.5017,58.5994
3953.125,72.2003,58.0964,69.2544,76.51,59.1431,62.3355,75.3249,78.0709,63.6196,76.5114,78.2652,78.5531,74.7313,59.7184,52.6531,75.9026,57.861,61.9219,56.9564,50.3015,57.495
3968.75,77.6788,62.8699,75.7597,72.2125,62.3106,60.6206,70.1331,73.9227,77.8395,71.5905,71.6505,72.858,68.2848,60.9196,50.4324,74.7478,57.3126,59.3689,58.93,51.6707,54.3702
3984.375,75.5993,59.6883,78.6064,74.037,60.0212,61.7558,81.5331,74.9308,74.4822,79.7428,74.498,73.4384,81.2133,58.1939,54.4373,74.4831,62.8827,61.2534,61.0748,57.7815,56.7015
4000,80.0993,62.8309,77.1305,79.3586,60.6368,57.8575,65.1506,75.7472,74.5759,74.9532,73.5033,74.5465,73.8036,64.9024,50.6427,72.1482,61.9761,59.2109,59.9706,47.6824,58.9976
4015.625,73.6487,61.7747,75.2942,71.51,59.02,56.3555,81.8927,75.4223,77.5609,72.0665,84.0367,73.3357,74.1582,56.8586,50.3581,80.2278,55.7422,60.9151,58.7727,54.9347,57.6089
4031.25,78.1172,62.6517,74.6359,73.9304,58.1881,63.1426,75.1432,78.0081,70.5681,78.1388,65.4847,79.58,73.7198,61.3161,53.1809,71.4358,62.1341,58.3558,60.0745,45.9949,58.6109
4046.875,67.428,51.4555,68.7734,73.7623,61.7479,58.189,66.8444,62.664,78.3682,65.6245,69.1411,73.7911,71.89,54.3978,52.4266,75.4243,57.794,57.6901,56.1674,54.8576,51.762
4062.5,73.6007,63.5162,70.3355,69.2248,57.7589,56.5534,77.3333,77.0097,67.5004,71.1646,80.37,63.4745,68.774,59.0328,49.5353,67.1254,56.824,55.4718,57.7964,50.0971,56.3419
4078.125,66.1593,56.7029,71.4875,70.7309,50.3166,48.8186,63.7877,62.3185,63.317,68.1585,63.9814,74.454,70.6268,54.1056,50.1234,74.5613,55.9381,58.5936,54.1836,47.9205,54.142
4093.75,66.0235,53.9786,69.1052,63.1721,54.3575,52.322,67.3589,72.4506,64.6159,71.1033,68.6911,63.2353,60.8516,54.1889,44.5701,59.2794,54.3817,50.3442,53.7917,46.7274,54.4589
4109.375,63.2244,50.016,58.4181,57.5114,53.7507,58.0617,61.4912,63.6851,72.4199,55.8906,51.794,62.6262,62.1235,50.4396,45.8138,64.03,51.2508,47.5116,50.7511,48.1465,43.2423
4125,56.6701,50.4967,62.3836,62.9829,49.4407,37.5023,56.8548,50.6589,44.2077,59.4454,65.4656,60.6667,58.4531,50.3619,45.6004,58.5023,45.9659,56.3373,52.0845,43.3219,45.5769
4140.625,58.3058,46.6098,56.465,53.6507,42.0524,54.4475,59.71,60.803,64.6146,59.9367,59.1067,52.3745,55.5125,44.6325,42.9644,52.9171,48.3472,40.8154,41.2885,43.4616,46.066
4156.25,47.4017,43.4545,49.6886,51.0919,44.4137,45.1235,45.0989,48.4436,59.309,52.7593,50.4246,52.8426,54.0278,42.7067,42.164,56.224,43.2857,45.9404,47.8581,39.8138,44.9505
4171.875,50.8048,41.1486,50.044,44.8331,40.592,36.4099,53.2432,51.1114,35.0491,45.7571,42.3951,46.3615,44.0047,42.4038,36.4084,43.992,42.5731,39.7379,39.4726,44.2745,38.3597
4187.5,40.7114,41.8005,36.9925,45.7528,43.2038,42.4318,37.8076,41.0754,47.6662,45.2459,45.5616,47.3652,46.3387,36.0383,38.1504,45.4289,32.755,36.788,37.2869,32.0268,38.777
4203.125,39.5031,36.0246,43.2679,40.6802,32.1456,32.9985,39.9172,37.5377,41.2315,35.5922,39.9098,33.5774,34.4018,39.7642,39.1772,34.8376,38.0139,38.5234,39.7062,36.2176,34.8102
4218.75,36.6779,31.4493,31.9276,33.1701,30.3529,33.4556,33.8377,35.2922,32.4516,34.0038,34.0786,31.7623,39.4864,29.3851,29.7162,37.3791,36.637,33.529,30.202,33.5471,34.8556
4234.375,30.1104,29.834,33.0865,32.224,33.9112,31.0018,38.6837,31.4992,31.0026,31.8808,34.2206,40.6295,30.8527,34.6363,33.4798,31.4876,25.3226,29.7551,32.5218,32.6377,30.7729
4250,28.5684,30.8508,26.4015,27.9906,32.0677,34.62,24.6038,32.6286,32.9286,31.0051,21.5121,22.2385,26.9479,23.2141,29.381,26.9022,37.4406,32.7739,28.7646,32.4435,28.6453
4265.625,19.8706,22.8711,22.1124,23.2905,24.2188,22.7423,25.5462,20.7554,21.131,21.2987,26.0058,23.5378,23.0031,31.9756,27.5374,22.7703,16.764,23.1162,26.1471,27.3877,29.6554
4281.25,22.9232,26.2968,17.3908,20.6576,26.3346,32.4626,15.5515,21.7796,18.5139,15.3698,19.9568,16.9011,18.5531,25.7864,30.4614,18.6755,33.9265,24.8859,26.4015,29.2511,24.7752
4296.875,12.4065,27.0276,16.9999,14.8286,17.9892,19.0452,24.1582,12.9995,16.792,16.6459,18.1965,21.4847,19.6143,21.1866,21.0676,15.5833,18.1181,26.5898,23.4224,26.0045,21.8876
4312.5,14.3722,19.9457,14.4612,15.069,30.3464,22.2863,9.6655,17.713,14.857,18.3043,15.2476,12.724,10.0279,19.8689,31.5957,15.3729,24.4158,19.3644,18.7711,27.4429,22.7266
4328.125,7.0689,23.8232,14.2565,7.503,11.2158,22.709,11.6487,10.9042,13.8266,8.4492,11.9559,13.653,11.7484,23.4346,20.0002,7.2035,21.5415,18.1539,21.6973,20.7284,22.9942
4343.75,11.2914,13.992,5.5887,17.437,28.1351,14.2928,6.7054,8.1466,7.6186,17.9792,11.9466,3.4397,9.7799,19.5299,20.9105,14.125,18.894,24.1158,22.1533,25.6745,19.5348
4359.375,3.7154,23.2629,6.9589,2.5917,7.2398,23.8607,13.9261,9.2669,11.2157,4.507,2.9702,10.1807,13.3127,18.6256,25.7842,5.6905,18.2148,13.6439,17.3719,25.9305,19.4565
4375,10.9552,16.1398,9.3946,6.1834,24.3396,12.6203,7.5812,8.6702,11.3529,0.7885,12.5964,7.4733,2.5461,16.515,23.7144,8.7691,16.0919,24.2674,18.7183,18.8602,23.0321
4390.625,7.5274,21.5644,1.6934,8.2814,16.7209,20.4942,11.6162,9.0826,7.1545,8.1031,5.8814,5.4474,8.1549,20.3645,20.9227,13.6035,21.9059,16.0244,15.2567,19.2778,19.2438
4406.25,7.8312,16.9713,10.241,11.2681,18.6381,17.0748,11.1136,8.223,10.9647,17.9353,9.786,10.2828,10.9274,12.0212,20.6562,3.9355,15.3484,15.43,19.4666,18.6724,18.168
4421.875,13.805,13.8897,2.3887,5.5643,18.9614,17.203,5.3697,8.519,12.5564,6.3639,8.939,7.3671,5.9236,17.9516,18.7927,14.5621,20.1292,21.0517,15.2039,29.7283,14.2978
4437.5,6.5979,21.6353,19.6404,7.9873,10.5512,18.9837,6.4263,7.5374,6.3048,11.6031,6.8945,2.7262,10.087,23.2568,26.3265,3.7159,12.3614,16.8491,15.5951,15.9547,19.4039
4453.125,11.6457,13.9449,5.958,8.6708,26.8955,11.932,13.5857,15.6306,12.6536,12.6359,12.8936,18.2846,13.5474,10.9328,16.541,14.2072,19.9149,12.9565,15.9988,25.6409,17.995
4468.75,2.1817,15.445,6.8047,10.2766,13.9783,18.8555,12.8094,3.535,12.6464,14.6594,8.2566,11.3708,10.5794,16.8328,25.5124,11.2742,17.3016,19.4522,20.8423,13.2201,18.5267
4484.375,16.2559,16.7003,12.5877,13.2652,14.9771,17.0227,8.4372,18.8566,8.5608,12.3003,15.0823,7.2274,11.5772,18.1881,19.4064,5.3925,16.1404,13.5613,16.0269,27.1134,15.716
4500,9.9326,26.1024,13.3079,15.3119,20.5464,19.7812,18.546,6.0504,14.574,9.5814,14.8213,10.6406,6.9947,13.6441,24.394,15.7542,17.795,17.9737,16.6714,23.1763,19.1402
4515.625,12.8654,9.4047,11.039,11.4621,18.5892,16.963,12.6081,22.0881,18.332,12.9957,7.9789,17.8215,18.3374,24.5427,21.4408,11.2733,18.8062,21.9225,18.0186,22.2783,19.7947
4531.25,16.1509,17.8589,15.2736,12.0144,17.2515,15.7338,8.4927,11.7979,5.19,13.5049,14.9478,11.5417,15.917,13.9629,25.8463,14.6889,16.4437,12.8827,18.6961,21.8584,24.1268
4546.875,14.4867,24.3208,12.7189,15.3196,18.6054,23.1615,20.6902,19.3903,21.0893,19.5347,15.555,17.1187,12.0357,21.0258,27.6985,15.799,18.0246,20.9499,21.1247,26.1165,16.9527
4562.5,16.8513,15.864,20.3732,23.1782,21.149,22.9187,21.1155,19.4452,19.4251,13.8965,16.6091,19.454,22.3293,21.8376,25.6712,17.64,27.1368,20.4479,19.6261,24.4666,21.5464
4578.125,17.3522,24.6204,16.8692,18.0447,24.406,25.7776,13.8093,17.6195,15.6739,20.7076,25.7062,22.1737,20.9936,19.1651,25.5481,21.3646,18.9225,24.2242,23.705,26.9422,30.9429
4593.75,21.5239,24.4716,23.6662,21.5066,27.5947,20.768,24.3374,21.7913,18.4746,24.8648,14.2239,19.0195,17.0363,27.1903,26.9855,17.0397,25.4571,23.7432,22.6637,31.0048,18.2316
4609.375,24.9515,25.9372,22.0404,22.6547,19.47,26.8432,26.7229,26.0009,32.567,22.9777,27.0815,27.2812,30.9102,27.3475,31.2473,25.1871,25.5387,25.5552,25.0692,26.4439,26.1016
4625,24.0578,27.2802,22.2002,25.534,37.6042,28.2418,25.6529,22.0188,21.3956,28.5702,24.5302,24.3112,18.08,25.6242,31.9276,22.2105,27.9032,30.6362,28.8056,30.4224,32.8976
4640.625,30.8286,28.1882,30.2498,24.6275,29.4447,33.5314,24.346,32.8579,24.5747,20.2479,28.4273,25.678,35.015,29.6515,30.0022,32.0977,30.1954,30.3977,34.7329,31.724,31.2481
4656.25,28.9689,32.7006,32.4342,33.3583,29.0909,32.6412,32.5652,30.1822,39.0549,34.1455,29.4238,31.3359,26.1944,35.8527,31.5052,27.023,33.4857,29.1051,27.0851,29.7002,28.4796
4671.875,34.0126,39.4993,33.4417,37.0684,42.4744,35.9039,32.8957,26.3896,25.0914,34.5168,35.3921,33.4366,34.5953,33.5757,35.4428,37.4671,34.6635,36.7389,35.699,35.9895,33.6372
4687.5,31.775,33.5242,32.0111,28.4595,29.6958,32.3849,35.9974,41.5243,38.4876,33.6239,34.8481,34.7038,33.2393,36.7443,33.8428,34.5932,34.3504,38.3787,35.119,34.5577,37.4233
4703.125,38.0728,36.8823,39.7536,39.5759,40.744,41.2035,32.9428,36.4687,39.4414,36.012,37.3037,36.4755,37.8177,39.4627,35.4833,33.5728,38.5348,38.4612,39.7647,31.1005,38.7908
4718.75,41.7559,41.0192,37.4428,37.6967,35.725,39.2788,41.0347,34.1881,35.4487,40.7648,34.5853,37.8747,39.7911,43.1997,36.1852,43.6944,44.1213,35.9951,38.5761,37.9857,37.2335
4734.375,37.6608,43.3295,41.9531,42.9232,46.551,36.7534,40.4961,43.3112,42.1908,40.4145,45.4543,42.3659,36.7173,37.5913,39.6271,35.8556,35.2843,45.0645,40.7063,40.1236,38.1955
4750,44.1305,45.2256,44.1903,41.6976,40.2637,49.7262,43.7137,44.2152,36.6196,39.6684,39.5774,40.9491,43.2219,43.6555,36.9657,47.5523,49.0754,42.3696,47.5204,36.3227,41.4799
4765.625,43.8501,44.6917,40.5623,41.409,44.8988,43.2583,41.5771,40.6045,51.3176,42.7111,46.2903,40.8995,43.5369,42.8018,34.1807,39.7123,41.3089,40.1745,38.1201,35.8204,43.0389
4781.25,46.0803,44.3781,50.7932,39.7471,47.704,42.7632,43.9645,44.4699,36.1268,50.7544,42.1911,44.2341,41.5149,45.8434,37.4739,44.9107,45.3403,52.0419,47.2592,39.2253,42.0888
4796.875,42.3927,48.9148,36.2444,48.1595,45.9594,45.8055,38.8444,43.2065,48.8359,40.3251,43.5843,44.7252,48.6797,45.0034,41.9417,43.1965,45.5091,42.1183,46.5774,40.4199,41.268
4812.5,47.5884,44.2584,54.2864,45.5469,40.7741,43.7949,56.7285,44.7208,43.0381,46.7754,49.0496,48.7859,44.0576,46.9531,34.2007,47.8004,46.3258,50.0793,49.1429,37.5922,46.8773
4828.125,44.7842,52.4687,43.0285,44.5726,46.6205,46.4967,33.6864,43.9165,45.7559,45.5784,40.4087,42.667,44.8858,47.7996,37.1241,44.2023,50.2589,44.6407,43.4415,37.0125,42.5037
4843.75,43.4004,45.6296,45.0369,43.1967,47.8665,46.6827,50.0547,47.6821,44.6634,44.7602,49.9487,45.908,44.0336,43.9262,38.2515,43.7594,44.3583,49.0897,47.7746,38.3507,46.0351
4859.375,46.7644,49.5479,47.7857,45.2497,51.2005,52.2509,43.0038,42.1589,45.0231,42.096,42.3547,40.9407,42.9946,49.8538,34.8186,46.3846,49.367,45.7644,48.1698,38.1079,43.4976
4875,43.8336,43.4292,40.9388,46.9232,34.9158,37.2408,46.517,44.9163,45.0007,47.0826,43.3389,49.2212,44.5003,46.7087,37.2033,45.3355,42.1806,45.8434,48.83,38.204,42.8588
4890.625,42.1324,46.8571,45.4104,40.864,52.1754,47.6976,43.908,44.4908,41.7236,40.7406,39.5485,37.0686,40.0305,42.3608,35.2496,42.8295,48.8588,42.8008,41.6152,36.0006,45.0683
4906.25,42.3222,50.7268,39.4299,37.2745,47.9223,43.2816,35.7391,37.4194,39.6674,44.4426,40.3917,43.7853,43.1597,43.2275,36.8515,39.0744,40.3749,45.9258,49.014,30.4063,40.1165
4921.875,42.8209,38.1242,38.1357,38.9125,38.0261,41.2889,44.035,40.759,41.13,34.5095,42.8159,45.3251,35.8788,43.3182,30.8613,42.1404,47.9058,38.215,45.8317,35.8237,38.3034
4937.5,38.6614,43.9965,41.4046,42.7782,37.8172,42.5042,34.1904,35.5658,32.4412,36.9327,34.8387,30.4947,39.4618,43.9433,28.4668,38.3084,39.3032,46.8102,39.8493,34.8494,39.5627
4953.125,36.9283,42.7544,35.9426,30.7982,44.0527,39.2391,38.93,37.3268,34.7003,40.9189,29.4082,36.142,36.6259,38.2767,28.7285,34.0185,40.3894,37.8682,40.0325,28.3217,38.1576
4968.75,29.21,39.5366,33.4149,36.4163,32.0986,34.3905,35.4892,32.6075,37.6662,30.2939,42.2697,36.0798,30.8876,36.271,32.2979,32.8167,37.301,37.5496,40.0059,30.4658,32.0548
4984.375,34.693,30.6385,33.0227,27.457,35.0054,37.9478,23.8873,30.5334,31.5936,32.2582,30.3408,30.5941,34.5636,36.1454,26.5846,32.7609,33.8259,33.4497,32.8819,27.8001,33.0186
5000,25.7065,37.9126,27.5092,28.4488,35.3659,29.7682,27.1339,29.0693,28.8962,27.9294,22.6863,26.1194,30.7231,31.1325,20.4873,25.3872,37.8836,32.4712,33.4508,23.2372,34.2503
5015.625,27.5929,25.7819,28.978,27.2504,31.718,35.0462,26.8707,24.642,21.1367,26.0743,28.7997,27.0387,19.2119,32.0243,26.4636,30.8729,24.1824,29.3236,29.401,27.5591,29.1696
5031.25,26.4533,32.1649,19.4454,24.2321,21.9485,18.0965,22.7767,25.3256,23.9128,23.6809,23.6042,23.5252,27.1649,26.3786,21.93,20.7101,29.4736,28.9743,32.8609,22.0851,20.3376
5046.875,20.8471,26.0626,27.1726,16.4312,30.5459,30.7287,27.7937,18.4928,23.2986,22.9261,23.9752,23.4084,19.3044,28.607,21.5395,24.0845,24.8075,24.0638,24.5045,20.9058,25.3854
5062.5,19.7181,15.0212,21.6405,23.0745,17.0783,18.3781,13.2116,20.3218,25.5341,17.6475,13.5596,19.362,17.7006,17.5628,17.635,19.0276,19.0101,19.8194,19.5196,15.8968,21.7382
5078.125,16.369,24.1559,10.8939,16.2616,23.2762,19.0641,20.276,20.779,11.6534,17.0057,20.6674,15.9918,18.3073,17.2948,13.7306,17.7969,22.4351,21.6068,20.003,16.8028,17.82
5093.75,14.8117,15.0485,14.6048,17.648,15.7671,15.2785,9.5905,13.9022,22.0156,14.2913,13.8151,18.4255,15.6234,19.0126,15.7901,14.7852,12.7669,12.0102,15.9735,10.3273,13.3538
5109.375,13.4639,14.042,17.4257,12.4889,10.5946,17.7664,14.3878,12.9772,12.108,18.4622,13.0259,11.9658,13.3271,16.5549,14.0938,10.5228,13.2235,14.7846,10.0138,20.7276,12.9037
5125,11.9584,14.6619,6.8728,15.1256,10.327,0.9372,17.3208,11.8943,10.4821,10.4463,16.6703,14.0234,12.9579,2.6433,7.7211,15.2451,11.6389,10.2877,11.6595,4.1529,11.2803
5140.625,15.7222,2.2546,15.7902,14.6114,7.7947,13.9941,12.8157,8.8713,11.1689,14.8208,7.0168,14.4219,13.9144,10.032,10.5133,11.5023,7.8751,13.5405,5.0751,11.7577,8.9027
5156.25,7.8094,2.7881,11.0075,10.3733,7.3556,3.2995,10.0106,13.6265,12.1577,5.8292,13.1391,9.8345,12.3712,10.5622,5.6722,14.4368,3.602,1.7761,4.399,1.1756,4.9626
5171.875,14.6916,3.869,8.7636,10.7871,9.1316,5.4993,9.1807,11.3331,15.3942,15.3978,10.1245,10.1402,16.6803,3.5633,8.6025,9.5059,3.8288,7.2718,2.8959,9.946,5.0711
5187.5,12.9171,2.7809,15.4157,16.0974,3.2213,3.6461,15.0015,15.3788,7.0098,13.4068,15.4229,11.5042,11.8239,7.1482,3.1875,15.1513,4.549,5.856,8.6681,5.1131,4.2528
5203.125,12.132,7.9564,13.137,9.5993,10.9209,8.7863,12.9018,12.6982,16.9204,12.6609,15.1516,18.9973,12.5463,1.5496,5.7454,12.0726,6.0924,4.7879,5.1138,2.05,9.1102
5218.75,16.1639,8.572,11.2125,19.9702,10.6967,6.0372,17.6156,12.4216,14.0442,14.8647,12.1694,9.9339,15.9289,7.6188,3.7407,13.6981,7.1836,5.8223,5.5139,1.8121,6.323
5234.375,12.3216,10.0415,14.9189,14.2434,7.6592,9.9857,14.9161,18.6748,14.2124,13.1548,14.2118,16.0219,9.4883,11.2172,0.8949,13.9209,10.449,11.1958,11.7451,3.2797,11.3513
5250,16.5347,13.0575,18.8078,11.6377,8.5167,12.4484,16.1756,12.3124,16.6615,17.4534,16.5954,16.7109,21.1846,13.546,2.7041,18.7432,11.0753,8.3591,15.6082,5.5373,7.5475
5265.625,14.0664,11.7446,13.7882,16.6318,17.969,7.3931,10.9015,17.6773,13.1981,17.841,16.1042,18.1566,13.6936,9.4745,4.0808,10.6047,12.7712,12.4214,9.3425,9.4039,9.733
5281.25,17.0565,15.4322,18.1834,20.4383,8.3539,15.5056,22.2176,18.7904,19.4461,14.0833,14.8902,17.5545,16.2314,12.758,2.7643,22.3635,13.9673,15.7369,15.6072,4.6982,11.7449
5296.875,17.5505,19.1089,22.9957,13.565,13.1324,14.9049,11.2298,14.086,16.3362,18.6032,18.3845,15.4989,17.0072,17.0871,4.1073,13.7818,14.7231,12.0094,16.5502,4.79,13.6213
5312.5,18.9741,10.5356,13.7728,19.5047,19.5587,13.3588,20.1042,20.2997,16.4733,15.6174,12.8505,15.3284,18.3673,13.6602,9.2882,18.7956,18.0704,15.1,14.92,3.8039,9.5544
5328.125,15.7128,18.4999,17.0436,14.7907,11.8693,14.2864,15.9404,15.7952,19.6958,16.7005,22.3955,22.1829,15.1927,18.1418,0.5803,16.4203,10.3476,13.5826,16.5012,8.7018,14.9898
5343.75,21.0874,18.0359,20.203,18.821,13.261,20.3867,19.7641,17.3988,15.5676,19.2368,14.4157,12.6625,18.8139,13.4722,8.2821,16.7186,16.7338,16.8584,13.0247,7.0353,11.827
5359.375,11.2711,16.2129,16.8952,16.7871,18.0202,7.9753,15.7896,19.6784,15.5471,17.641,19.8567,18.9138,14.4373,13.1251,8.1071,16.7378,13.9029,13.9748,17.1947,4.6818,10.8582
5375,18.5174,15.4615,17.5584,12.8832,13.9319,14.0965,13.3657,12.8582,14.5708,12.0358,12.0856,15.9729,16.0918,13.9293,3.338,16.5814,16.4843,17.0465,16.061,5.0742,11.1416
5390.625,15.5025,16.3938,12.4413,17.5188,15.4735,11.6489,16.3487,19.2081,16.4451,16.5115,18.2113,10.934,19.9096,14.8243,3.4617,13.7883,11.1986,11.1313,8.5142,4.1654,10.0121
5406.25,13.5088,6.9967,18.1177,13.1196,10.4075,10.6959,18.1409,11.6041,16.6442,15.4887,13.5948,21.1104,11.256,11.2337,3.702,14.3393,14.5882,11.2089,16.2496,2.5904,7.9093
5421.875,15.8448,15.327,10.2967,12.9638,8.1029,12.0432,10.9669,17.3198,14.631,9.5136,17.9176,11.531,18.7305,11.3448,3.6239,15.2455,8.8245,10.2646,8.6892,3.6449,9.3886
5437.5,10.0213,10.7142,12.5755,16.2728,6.2349,9.0623,13.8828,10.3043,15.4469,19.1066,12.91,14.5654,8.7734,8.5182,5.257,12.7052,8.7677,8.5191,9.2188,1.0795,3.3206
5453.125,16.6462,3.2236,16.1083,12.7206,13.577,1.2857,15.9833,16.5157,10.6409,11.7101,10.7518,10.9613,16.0192,4.251,3.5997,13.9098,5.0658,5.8584,6.5449,2.8544,4.7196
5468.75,9.0759,8.1898,13.2792,12.032,5.1912,10.1664,12.4005,12.4239,12.2712,13.5821,13.2211,12.5975,9.7015,3.5256,3.1239,12.7695,4.3178,1.9957,2.7785,7.546,2.8685
5484.375,14.0962,4.2519,5.8467,11.4854,3.9728,7.0085,6.3187,12.4323,13.1146,18.8475,13.6537,13.9188,14.8396,4.4844,2.6727,11.3412,2.4819,0.98,0.9492,7.7058,1.627
5500,9.6182,8.9478,12.1774,11.4175,4.978,3.3696,15.9871,11.4013,13.0173,5.7291,10.9634,14.0535,13.1435,7.8913,6.7044,11.931,2.8309,4.4274,7.1581,6.477,2.7314
5515.625,13.3247,2.9916,13.8105,12.091,9.0165,7.1193,10.9494,10.7427,13.1722,15.4275,13.2862,11.2569,12.826,5.353,8.8964,10.7053,6.7882,8.9108,5.1764,5.7627,7.2371
5531.25,12.0414,14.3441,13.1454,12.8042,8.296,7.3177,13.1799,15.8094,12.1594,13.5512,8.8286,13.1756,10.6764,11.2485,13.1953,12.2676,7.3026,8.7817,7.8535,12.5792,12.349
5546.875,16.3269,7.1257,10.9586,11.9686,10.966,14.6165,12.6437,10.1034,14.4245,11.3626,16.7995,13.0879,14.0034,14.9916,11.7924,15.1131,14.316,9.8886,14.4262,15.89,13.1452
5562.5,11.0525,13.7736,14.5525,15.4989,20.2658,13.2578,16.1611,14.2902,12.7358,14.3901,9.112,9.8526,12.476,16.1541,15.7256,13.2788,17.43,17.121,14.659,17.3263,16.287
5578.125,14.8973,25.4289,16.0867,11.3893,16.3806,20.9867,13.6269,15.9562,16.456,11.2587,16.6183,17.0508,17.2688,18.4528,17.5348,14.9948,15.4466,19.906,20.6828,17.6728,14.9009
5593.75,13.4572,15.5292,14.1242,16.0296,22.0517,16.7789,14.8712,13.255,15.7654,19.6964,12.0865,18.9253,14.1874,24.5822,20.0145,16.965,23.6705,18.585,23.8441,19.7704,24.452
5609.375,16.3315,27.9343,13.5979,19.6633,23.5005,29.9815,16.2041,16.937,13.6514,16.847,21.4269,7.9327,18.6534,20.9647,24.2133,13.171,24.011,25.6009,22.6073,21.3318,25.0273
5625,18.366,30.562,23.6973,15.7581,25.4118,23.4937,18.201,19.161,19.5386,17.3922,19.2248,25.1475,16.1171,25.9339,21.9937,19.2178,26.4747,27.3566,28.8186,27.5123,21.9268
5640.625,19.6867,26.778,12.8436,15.5592,34.2881,32.1705,21.1364,15.46,15.3596,13.5101,13.9784,13.2034,18.999,34.3145,25.3658,17.1012,29.7146,30.7671,29.5237,22.4333,30.8315
5656.25,17.4807,34.1225,19.3413,20.2358,30.22,28.6314,13.9222,18.8296,23.804,19.755,18.8248,22.9222,18.1551,30.6763,27.7466,20.8902,32.7721,32.9326,35.2238,31.2358,30.4541
5671.875,21.0093,36.9184,23.6281,21.1095,34.3361,37.3399,23.9523,19.0997,14.4847,22.3663,23.145,17.7508,17.036,34.6328,27.5313,17.5653,33.9199,33.5559,37.432,28.3669,31.792
5687.5,19.6196,37.3177,20.2603,21.0014,34.1495,36.4448,17.6715,23.2178,22.8177,19.0032,20.2841,20.8319,20.9403,37.846,31.7932,22.7541,38.0681,39.5244,36.4167,31.0465,37.4278
5703.125,21.5718,39.1042,19.4964,20.5318,38.699,36.7471,21.1389,19.9171,18.0272,22.2263,18.3964,23.0471,22.9329,37.1923,29.8576,21.3409,39.2463,34.5069,40.0929,31.3764,39.0845
5718.75,22.5282,41.1655,23.0892,18.942,39.125,39.727,19.8489,20.2083,23.8368,16.3406,24.6117,18.351,20.5918,38.5933,31.3503,20.4953,35.7774,42.0218,38.2745,29.7136,36.0356
5734.375,20.9833,38.1557,24.6421,25.2474,40.2201,42.3265,21.5509,21.5761,19.5413,25.4615,15.894,18.8958,17.0278,40.856,34.2089,26.1903,44.4216,38.598,40.181,36.2885,36.7326
5750,24.3753,45.4281,21.3284,17.6363,44.8895,37.4141,20.3804,22.1915,23.6082,21.0309,23.1351,25.8221,25.6507,42.8996,33.0631,23.3139,38.7638,43.8946,43.2782,36.4514,37.7583
5765.625,23.5246,40.9169,19.7287,22.7847,37.5825,44.7531,23.772,21.5169,18.9256,20.866,23.7312,20.8485,20.0395,42.791,35.1999,16.4998,42.9653,40.0237,39.7095,28.9686,42.7154
5781.25,22.5831,46.17,22.5568,20.4452,41.375,37.2626,17.771,17.4728,23.6047,23.9238,16.1858,23.2245,19.7789,35.0819,30.6695,24.7395,42.6679,41.796,41.5985,33.0304,36.1495
5796.875,21.4559,41.7191,24.5594,21.0914,43.7308,42.111,23.476,22.0535,16.4601,19.5615,19.6106,17.6906,22.6191,46.0197,32.341,17.086,40.8626,39.5278,41.492,34.6802,37.5271
5812.5,20.8242,36.9435,19.3223,20.0043,36.681,37.9177,14.4059,19.2865,20.1087,14.2034,24.4278,21.8962,17.6761,38.0621,32.6352,22.4005,38.7939,39.5374,38.7222,30.1694,35.0828
5828.125,17.7696,40.0836,20.0294,19.7778,42.1424,36.1137,19.137,21.2569,20.6374,21.3505,16.7375,19.9552,17.6825,38.8267,27.9728,20.0138,37.5392,39.8748,37.8029,32.2017,35.7917
5843.75,20.8778,35.7054,16.5039,15.4426,29.5384,38.3394,18.6421,16.9485,15.0467,18.5048,17.1406,15.1954,20.1774,33.5887,28.246,16.1459,37.8975,35.4792,34.8604,27.5782,33.6871
5859.375,15.9911,35.9293,16.4189,14.2773,33.9592,32.9014,15.0174,16.392,15.6845,18.3606,21.0793,17.2033,12.7719,37.6251,27.3266,17.6658,32.4956,34.6257,32.1719,25.0651,32.6188
5875,19.3681,34.422,14.5203,20.1581,35.4412,32.0509,21.5645,13.1861,20.0358,12.0181,10.3488,13.8835,19.8596,28.6675,26.5998,14.2867,31.1688,30.3136,33.6136,27.8614,28.4821
5890.625,11.992,27.3945,19.0396,14.148,26.0829,29.7692,9.9577,15.624,11.5028,15.9214,16.7245,15.3277,11.9921,28.2533,21.2834,12.2383,28.5143,27.6854,24.9243,18.7183,26.7917
5906.25,13.1927,29.6105,12.0063,11.6859,25.5721,23.1429,10.7185,8.5699,10.9615,13.123,10.3247,15.1283,7.7158,28.0896,21.8552,14.5307,25.1058,23.2005,23.643,24.369,22.1886
